adm_region,adm_provincia,adm_comuna,adm_local,lat,lon,direccion_encontrada,fuente
DE VALPARAISO,VALPARAISO,CASABLANCA,ESCUELA ESPECIAL HUMBERTO MOATH,-33.3151847,-71.4072924,"Humberto Moath, Casablanca, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,CASABLANCA,ESCUELA MANUEL BRAVO REYES L1,-33.3227826,-71.4068885,"Av. Portales 436, Casablanca, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,CASABLANCA,ESCUELA MANUEL BRAVO REYES L2,-33.3227826,-71.4068885,"Av. Portales 436, Casablanca, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,CASABLANCA,ESCUELA SAN PEDRO DE QUINTAY,-33.1925873,-71.6880358,"Escuela San Pedro de Quintay, Camino del Mar, Playa Grande de Quintay, Quintay, Casablanca, Provincia de Valparaíso, Región de Valparaíso, Chile",nominatim
DE VALPARAISO,VALPARAISO,CASABLANCA,LICEO BICENTENARIO MANUEL DE SALAS,-33.3186224,-71.4115535,"Av. Punta Arenas 165, Casablanca, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,CONCON,COLEGIO ALBORADA DEL MAR,-32.9296049,-71.5191389,"Valparaíso CL - Magallanes 780, 2510000 Concón, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,CONCON,COLEGIO ALTAZOR,-32.9240634,-71.519328,"C. 5 650, Concón, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,CONCON,COLEGIO BRITANICO ST. MARGARET`S L1,-32.939721,-71.5306363,"Saint Margaret 150, 2511009 Concón, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,CONCON,COLEGIO BRITANICO ST. MARGARET`S L2,-32.939721,-71.5306363,"Saint Margaret 150, 2511009 Concón, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,CONCON,COLEGIO INTERNACIONAL SEK PACIFICO L1,-32.94011500000001,-71.533012,"San Estanislao, 50 - Urbanización Lomas de Montemar, 2511008 Concón, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,CONCON,COLEGIO INTERNACIONAL SEK PACIFICO L2,-32.94011500000001,-71.533012,"San Estanislao, 50 - Urbanización Lomas de Montemar, 2511008 Concón, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,CONCON,COLEGIO PARROQUIAL SANTA MARIA GORETTI,-32.9335218,-71.5369787,"La Sta. María, Concón, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,CONCON,COLEGIO RAYEN CAVEN,-32.933413,-71.51651799999999,"Magallanes 1255, 2511232 Concón, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,CONCON,ESCUELA BASICA ORO NEGRO D-367,-32.9263483,-71.519879,"1099, - Tierra del Fuego 1001, 2510402 Concón, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,CONCON,ESCUELA IRMA SALAS SILVA,-32.933425,-71.5396083,"Las Pimpinelas 701, 2510108 Concón, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,CONCON,ESCUELA RURAL PUENTE COLMO,-32.933686,-71.4392629,"Limache, Concón, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,CONCON,LICEO POLITECNICO DE CONCON,-32.9278378,-71.5165008,"Porvenir 865, 2510792 Concón, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,JUAN FERNANDEZ,JARDIN INFANTIL SANDALITO,-33.0453306,-71.6175682,"Yungay 1831, 2362882 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,PUCHUNCAVI,COLEGIO GENERAL JOSE VELASQUEZ BORQUEZ,-32.7264974,-71.41757559999999,"Pje. Pablo Neruda 12, Puchuncavi, Puchuncaví, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,PUCHUNCAVI,COLEGIO SAN HERNALDO,-32.7285599,-71.41118,"Alcalde Ruperto Bernal 662, 2500936 Valparaiso, Puchuncaví, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,PUCHUNCAVI,COMPLEJO EDUCACIONAL SARGENTO ALDEA,-32.7425353,-71.4858666,"Bellavista 372, 2500199 Puchuncavi, Puchuncaví, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,PUCHUNCAVI,ESCUELA BASICA LA CHOCOTA,-32.7300629,-71.4872642,"Av Principal 17, Puchuncavi, Puchuncaví, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,PUCHUNCAVI,ESCUELA BASICA MAITENCILLO,-32.6483393,-71.4380498,"Maitencillo, Puchuncavi, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,PUCHUNCAVI,ESCUELA LA GREDA,-32.7366911,-71.46073400000002,"F-30-E, Puchuncavi, Puchuncaví, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,QUINTERO,COLEGIO ALONSO DE QUINTERO (SEDE BAQUEDANO),-32.8022031,-71.5321397,"Sta. Filomena 3502, 2490000 Quintero, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,QUINTERO,COLEGIO ALONSO DE QUINTERO (SEDE RITOQUE),-32.8022031,-71.5321397,"Sta. Filomena 3502, 2490000 Quintero, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,QUINTERO,COLEGIO ARTISTICO COSTA MAUCO,-32.7853567,-71.5304511,"Colegio Artístico Costa Mauco, 1918, Luis Cousiño, Población Porvenir, Quintero, Provincia de Valparaíso, Región de Valparaíso, 2490000, Chile",nominatim
DE VALPARAISO,VALPARAISO,QUINTERO,COLEGIO DON ORIONE,-32.7858224,-71.5339072,"Colegio Don Orione, 702, Orione, Población Porvenir, Quintero, Provincia de Valparaíso, Región de Valparaíso, 8400000, Chile",nominatim
DE VALPARAISO,VALPARAISO,QUINTERO,ESCUELA REPUBLICA DE FRANCIA,-32.7911299,-71.5307953,"Escuela República de Francia, 501, Guardiamarina Ernesto Riquelme, Población Porvenir, Quintero, Provincia de Valparaíso, Región de Valparaíso, 8400000, Chile",nominatim
DE VALPARAISO,VALPARAISO,QUINTERO,LICEO POLITECNICO QUINTERO L1,-32.7890886,-71.52709399999999,"Av. Normandie 2298, 2490832 Quintero, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,QUINTERO,LICEO POLITECNICO QUINTERO L2,-32.7890886,-71.52709399999999,"Av. Normandie 2298, 2490832 Quintero, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,C.P. DE VALPARAISO,-33.0664235,-71.6326557,"Cam. La Pólvora 665, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,CENTRO EDUCATIVO FLORIDA,-33.0545034,-71.6217076,"Mena 837, 2380973 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,CENTRO EDUCATIVO REINO DE SUECIA,-33.0307262,-71.645995,"esquina Souper - Libertad s/n, 2360396 Playa Ancha, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO AGUSTIN EDWARDS,-33.0478497,-71.6189507,"Carrera 636, 2380317 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO ALBERTO HURTADO SEGUNDO,-33.0341209,-71.6388805,"Coronel Aranguiz 121, 2360765 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO ALBORADA DE CURAUMA L1,-33.1205951,-71.5709071,"Av. Fundadores 1045, 2372011 Curauma, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO ALBORADA DE CURAUMA L2,-33.1205951,-71.5709071,"Av. Fundadores 1045, 2372011 Curauma, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO ARTURO EDWARDS (SEDE CARRERA),-33.0480902,-71.618928,"Carrera 682, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO BORDEMAR L1,-33.0466155,-71.6335023,"Guillermo Munnich 338, 2370938 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO BORDEMAR L2,-33.0466155,-71.6335023,"Guillermo Munnich 338, 2370938 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO CARLOS COUSIÑO L1,-33.0504118,-71.6074289,"Retamo 650, 2340195 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO CARLOS COUSIÑO L2,-33.0504118,-71.6074289,"Retamo 650, 2340195 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO CIRUJANO PEDRO VIDELA,-33.0473128,-71.6127458,"Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO FILII FUTURI,-33.1170918,-71.55488059999999,"Arturo Prat 304, 2372134 Placilla, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO INMACULADA CONCEPCION DE NUESTRA SEÑORA DE LOURDES,-33.049582,-71.612658,"Av. Colón 2309, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO LEONARDO MURIALDO,-33.0468353,-71.5963254,"Aquiles 450, 2350257 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO NUEVA ERA SIGLO XXI L1,-33.1267022,-71.57067599999999,"Av. Cardenal Samoré 1850, Curauma, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO NUEVA ERA SIGLO XXI L2,-33.1267022,-71.57067599999999,"Av. Cardenal Samoré 1850, Curauma, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO PABLO NERUDA,-33.054275,-71.622744,"Ricardo de Ferrari 692, 2381661 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO PARTICULAR JUNIOR SCHOOL 2,-33.0518517,-71.6521229,"Luis Emilio Recabarren 234, 2340000 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO PEDRO MONTT C-100 L1,-33.0480154,-71.6316432,"Av. Alemania 5196, 2381795 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO PEDRO MONTT C-100 L2,-33.0480154,-71.6316432,"Av. Alemania 5196, 2381795 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO PUMAHUE,-33.1375261,-71.5651828,"Nudo Curauma 495, Curauma, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO REPUBLICA DE MEXICO,-33.1134866,-71.5700481,"Adriana Vicuña 883, 2372397 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO ROBERTO BRAVO L1,-33.0563166,-71.5591851,"Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO ROBERTO BRAVO L2,-33.0563166,-71.5591851,"Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO SALESIANOS VALPARAISO,-33.049668,-71.6016018,"Pje. Don Bosco 88, 2350773 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO SAN PEDRO NOLASCO,-33.048873,-71.60757749999999,"Victoria 2762, 2340000 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO SEMINARIO SAN RAFAEL L1,-33.0533697,-71.6021157,"Sta. Elena 74, 2353222 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO SEMINARIO SAN RAFAEL L2,-33.0533697,-71.6021157,"Sta. Elena 74, 2353222 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO UMBRAL DE CURAUMA L1,-33.1144636,-71.578863,"Av. Curauma Sur 790, Curauma, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,COLEGIO UMBRAL DE CURAUMA L2,-33.1144636,-71.578863,"Av. Curauma Sur 790, Curauma, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA ALEMANIA,-33.0476406,-71.60345769999999,"Av. Argentina 455, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA AMERICA L1,-33.0473128,-71.6127458,"Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA AMERICA L2,-33.0473128,-71.6127458,"Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA BASICA N°150 LAGUNA VERDE G-289,-33.0473128,-71.6127458,"Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA BLAS CUEVAS RAMON ALLENDE D-307,-33.0394913,-71.63446739999999,"Marmolejo 7, 2362515 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA CARABINERO PEDRO A.CARIAGA M.,-33.0473128,-71.6127458,"Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA D-314 JOAQUIN EDWARDS BELLO,-33.0548429,-71.5771244,"Av. Rodelillo 4110, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA DE INGENIERIA QUIMICA PUCV,-33.04519850000001,-71.6133567,"Av. Brasil 2180, 2362854 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA DE TRIPULANTES Y PORTUARIA DE VALPARAISO,-33.0377577,-71.63239089999999,"Clave 615, 2362328 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA ELEUTERIO RAMIREZ,-33.0673391,-71.59357349999999,"373, - C. Diez 41, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA ESPAÑA,-33.053535,-71.6157418,"Angamos 151, 2380518 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA ESTADO DE ISRAEL,-33.0379599,-71.6408022,"Av. Quebrada Verde 441, 2361632 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA GASPAR CABRALES,-33.0512378,-71.6012042,"Almte. Simpson 152, 2350964 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA HERNAN OLGUIN,-33.0374798,-71.5960606,"Malfatti 235, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA JORGE ALESSANDRI RODRIGUEZ,-33.0671061,-71.5834145,"Bernardo O'Higgins 1796, 2353121 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA JUAN DE SAAVEDRA,-33.0432274,-71.60191,"Blanco Viel 200, 2350224 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA JUAN WACQUEZ MOURFIN,-33.0640373,-71.5978622,"El Bosque 1407, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA MONTEDONICO,-33.0548725,-71.6404507,"2371201 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA NACIONES UNIDAS,-33.0479083,-71.6504972,"C. Ocho 180, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA REPUBLICA ARABE SIRIA,-33.0530583,-71.6480371,"Roberto Hernández 69, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA REPUBLICA DEL PARAGUAY L1,-33.0444096,-71.5883844,"Manuel Antonio Matta 1147, 2390566 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA REPUBLICA DEL PARAGUAY L2,-33.0444096,-71.5883844,"Manuel Antonio Matta 1147, 2390566 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,ESCUELA SANTA ANA,-33.036159,-71.6324731,"Sto Domingo 104, 2362198 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,FACULTAD DE ARQUITECTURA UNIVERSIDAD DE VALPARAISO,-33.025304,-71.6390981,"Valparaíso, Chile - Parque 570, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,INSTITUTO DE MATEMATICAS PUCV MALAQUIAS MORALES MUÑOZ,-33.0391804,-71.6006536,"Blanco Viel 596, 2350050 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,INSTITUTO TECNICO PROFESIONAL MARITIMO VALPARAISO (SEDE LEV,-33.0319358,-71.6371064,"Levarte 159, 2360506 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,INSTITUTO TECNICO PROFESIONAL MARITIMO VALPARAISO (SEDE LYN,-33.0319358,-71.6371064,"Levarte 159, 2360506 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,LICEO BICENTENARIO MARITIMO DE VALPARAISO L1,-33.0434149,-71.6205758,"Errázuriz 1490, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,LICEO BICENTENARIO MARITIMO DE VALPARAISO L2,-33.0434149,-71.6205758,"Errázuriz 1490, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,LICEO COEDUCACIONAL LA IGUALDAD,-33.0473128,-71.6127458,"Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,LICEO EDUARDO DE LA BARRA,-33.0497912,-71.61376080000001,"Av. Colón 2184, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,LICEO JUANA ROSS DE EDWARDS L1,-33.0523,-71.60123,"Av. Argentina 871, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,LICEO JUANA ROSS DE EDWARDS L2,-33.0523,-71.60123,"Av. Argentina 871, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,LICEO MARIA LUISA BOMBAL,-33.0270231,-71.6354602,"Av. Gran Bretaña 851, 2360117 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,LICEO MATILDE BRANDAU DE ROSS,-33.04448989999999,-71.6161652,"Av. Brasil 1901, 2362799 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,LICEO TECNICO PROFESIONAL BARON,-33.0370062,-71.5946843,"Barón, 2390235 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,LICEO TECNOLOGICO ALFREDO NAZAR FERES,-33.0283991,-71.63760719999999,"Necochea, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,"PUCV, SEDE CURAUMA, EDIFICIO AULARIO",-33.0451958,-71.613612,"Av. Brasil 2162, 2362854 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,SCUOLA ITALIANA ARTURO DELL´ORO,-33.0470858,-71.61037979999999,"Pedro Montt 2447, 2362957 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,UNIVERSIDAD FEDERICO SANTA MARIA EDIFICIO P L1,-33.036537,-71.594447,"Los Placeres 466, 2390235 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,UNIVERSIDAD FEDERICO SANTA MARIA EDIFICIO P L2,-33.036537,-71.594447,"Los Placeres 466, 2390235 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP L1,-33.0327372,-71.58957680000002,"Av. España 2250, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VALPARAISO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP L2,-33.0327372,-71.58957680000002,"Av. España 2250, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,ALIANZA FRANCESA L1,-33.0268099,-71.5545899,"Quinta 366, 2580090 Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,ALIANZA FRANCESA L2,-33.0268099,-71.5545899,"Quinta 366, 2580090 Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO CASTELIANO,-33.0268509,-71.5016755,"Colegio Casteliano, Frutillar, Villa Génesis, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2562126, Chile",nominatim
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO COMPAÑIA DE MARIA L1,-33.02654800000001,-71.572791,"Diego Portales 850, 2580102 Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO COMPAÑIA DE MARIA L2,-33.02654800000001,-71.572791,"Diego Portales 850, 2580102 Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO HISPANOAMERICANO VIÑA DEL MAR L1,-33.0005598,-71.490313,"San Pedro de Atacama 675, Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO HISPANOAMERICANO VIÑA DEL MAR L2,-33.0005598,-71.490313,"San Pedro de Atacama 675, Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO INMACULADA DE LOURDES L1,-33.0291211,-71.5614301,"San Pablo de La Cruz 380, 2580311 Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO INMACULADA DE LOURDES L2,-33.0291211,-71.5614301,"San Pablo de La Cruz 380, 2580311 Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO JUANITA FERNANDEZ L1,-33.0013462,-71.4998069,"Sau Sau 201, Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO JUANITA FERNANDEZ L2,-33.0013462,-71.4998069,"Sau Sau 201, Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO LAS PALMAS,-33.0578694,-71.5349106,"Colegio Las Palmas, 315, Isla de Pascua, Las Palmas Chilenas, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2250000, Chile",nominatim
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO MANANTIAL,-32.9993477,-71.5019474,"Colegio Manantial, 801, Río Riñihue, Bosques de Santa Julia, Santa Julia, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2540114, Chile",nominatim
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO MARIA AUXILIADORA,-33.0183258,-71.5496553,"Colegio María Auxiliadora, 446, 1 Oriente, Población Vergara, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520754, Chile",nominatim
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO MIRAFLORES D-329,-33.0225253,-71.51705249999999,"El Lúcumo 2940, 2560462 Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO PRESIDENTE PEDRO AGUIRRE CERDA,-33.0068512,-71.5381848,"Colegio Presidente Pedro Aguirre Cerda Viña del Mar, 1841, 19 Norte, Población Gratry Santa Inés, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520977, Chile",nominatim
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO REBECA FERNANDEZ,-32.9989309,-71.4808288,"Colegio Rebeca Fernández, Avenida Novena, Villa La Cruz, Reñaca Alto, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, Chile",nominatim
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO REPUBLICA DE COLOMBIA L1,-33.0136948,-71.5460034,"10 Nte 985, Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO REPUBLICA DE COLOMBIA L2,-33.0136948,-71.5460034,"10 Nte 985, Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO SAGRADA FAMILIA REÑACA,-32.9532487,-71.5374386,"Colegio Sagrada Familia, Villarrica, Foresta de Reñaca, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2511525, Chile",nominatim
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO SAGRADOS CORAZONES MONJAS FRANCESAS,-33.02553,-71.55965309999999,"Álvarez 242, 2562041 Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO SAN ANDRES,-33.0470419,-71.5639054,"Colegio San Andrés, 401, Avenida Chile Sur, Santiago Ferrari, Nueva Aurora, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2580347, Chile",nominatim
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO SAN IGNACIO (SEDE LUSITANIA),-33.030126,-71.5300003,"Los Plátanos 2289, 2561204 Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO SAN NICOLAS,-33.0295103,-71.4943189,"Colegio San Nicolás, 575, Avenida Tamarugal, El Olivar, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2562126, Chile",nominatim
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO SEMINARIO SAN RAFAEL L1,-33.0533697,-71.6021157,"Sta. Elena 74, 2353222 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO SEMINARIO SAN RAFAEL L2,-33.0533697,-71.6021157,"Sta. Elena 74, 2353222 Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,COLEGIO WINTERHILL,-33.0270705,-71.561332,"Colegio Winterhill, 31, Andwanter, Población Monterrey, Recreo, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2580022, Chile",nominatim
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,CORPORACION DOCENTE SAINT DOMINIC,-33.017233,-71.5481546,"2 Ote. 575, Colegio Saint Dominic, Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,"DUOC UC, SEDE VIÑA DEL MAR L1",-33.0336892,-71.5331841,"Álvarez 2336, 2571188 Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,"DUOC UC, SEDE VIÑA DEL MAR L2",-33.0336892,-71.5331841,"Álvarez 2336, 2571188 Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,ESCUELA ARTURO PRAT CHACON,-33.0195402,-71.5153449,"2560279 Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,ESCUELA BASICA CHORRILLOS E-323,-33.03539,-71.53142,"Berger 2556, Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,ESCUELA BASICA D-318 UNESCO,-33.0153481,-71.55002759999999,"Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,ESCUELA BASICA HUMBERTO VILCHES ALZAMORA,-33.012826,-71.546278,"11 Nte. 946, Viña del Mar, Valparaíso, Chile",google
DE VALPARAISO,VALPARAISO,VIÑA DEL MAR,ESCUELA BASICA REPUBLICA DEL ECUADOR,-33.0237581,-71.5553146,"Etchevers 115, 2571483 Viña del Mar, Valparaíso, Chile",google
